id,street,houseNumber,zip,city,lat,lon,brand,features,mtsk-id,fuelBonus,partnerName,normalized brand
725,Wolfskuehler Weg,1a,58089,Hagen,51.3825,7.4355,Sprint,"mtsk'
'fuelBonus'
'fastLane",165c85e0-c7bc-489a-8ea8-07d35c3343c4,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,SPRINT
726,Rostocker Chaussee,10,18273,Güstrow,53.8085,12.1876,Sprint,"fastLane'
'mtsk'
'fuelBonus",43a66cd0-6953-40f3-899b-f4f9b5107f7f,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,Sprint
727,Rotweg,28-32,70437,Stuttgart,48.8337326,9.182566,Sprint,"mtsk'
'fuelBonus'
'fastLane",6ee8b57b-cb9c-4414-be27-06204e0a89cc,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,SPRINT
728,Rosenheimer Landstr.,26,85521,Ottobrunn,48.0685043,11.6579628,Sprint,"fastLane'
'mtsk'
'fuelBonus",309823ca-2297-40fa-b57e-c8eab590bba9,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,Sprint
729,Situlistr.,36,80939,München,48.1906662,11.6165571,Sprint,"mtsk'
'fuelBonus'
'fastLane",867a2e12-b0ae-4386-8c62-a5e1593e83f6,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,Sprint
730,Riemer Str.,339,81829,München,48.1405373,11.6798477,Sprint,"fuelBonus'
'mtsk'
'fastLane",01286f59-0bf7-4d9c-be8d-ee5683239021,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,Sprint
731,Andreas-Schubert-Str.,2,1844,Neustadt Sachsen,51.036,14.2215,Sprint,"fastLane'
'mtsk'
'fuelBonus",9c454a18-de19-4da7-97df-5c5029d807c5,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,Sprint
732,Landsberger Allee,534,12681,Berlin,52.5464,13.5742,Sprint,"mtsk'
'fuelBonus'
'fastLane",1c3cf9b2-d3bc-4aac-924a-3afe07bfc6f4,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,SPRINT
733,Friedenstr.,72,39307,Genthin,52.3942,12.1544,Sprint,"fastLane'
'mtsk'
'fuelBonus",718d1886-d845-49cb-a1cc-2f56075b8fd3,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,Sprint
734,Neue Regensburger Str.,37,84030,Ergolding,48.55880407,12.16527486,Sprint,"mtsk'
'fuelBonus'
'fastLane",e7b81ecc-33a3-4e2e-933f-2203fb004d18,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Sprint Tank GmbH,SPRINT
